ID,PIDM,PAM,PAV,SUM,PAM2,PAV2,SUM2,PAA_OP,GPA,Eficiencia_Terminal,Nivel_colegiatura_prepa
566487,551784,686,705,1391,645,600,1234,2,88.26,1,Bajo
566487,551784,686,705,1391,645,600,1234,2,88.26,1,Bajo
566487,551784,686,705,1391,645,600,1245,2,88.26,1,Bajo
566487,551784,686,705,1391,645,600,1245,2,88.26,1,Bajo
514344,371256,740,716,1456,0,0,0,1,90.03,1,Prepa UDEM
514344,371256,740,716,1456,0,0,0,1,90.03,1,Prepa UDEM
514344,371256,740,716,1456,0,0,0,1,90.03,1,Prepa UDEM
513543,370455,666,469,1135,0,0,0,1,84.08,1,Prepa UDEM
513543,370455,666,469,1135,0,0,0,1,84.08,1,Prepa UDEM
513543,370455,666,469,1135,0,0,0,1,84.08,1,Prepa UDEM
340155,313982,732,579,1311,0,0,0,1,91.03,0,Prepa UDEM
340155,313982,732,579,1311,0,0,0,1,91.03,0,Prepa UDEM
340155,313982,732,579,1311,0,0,0,1,91.03,0,Prepa UDEM
513549,370461,612,655,1267,0,0,0,1,93.7,1,Prepa UDEM
513549,370461,612,655,1267,0,0,0,1,93.7,1,Prepa UDEM
513549,370461,612,655,1267,0,0,0,1,93.7,1,Prepa UDEM
513519,370430,710,773,1483,0,0,0,1,97.23,1,Prepa UDEM
513519,370430,710,773,1483,0,0,0,1,97.23,1,Prepa UDEM
513519,370430,710,773,1483,0,0,0,1,97.23,1,Prepa UDEM
526013,383267,568,458,1026,0,0,0,1,73.66,0,Prepa UDEM
526013,383267,568,458,1026,0,0,0,1,73.66,0,Prepa UDEM
526013,383267,568,458,1026,0,0,0,1,73.66,0,Prepa UDEM
508491,362628,787,655,1442,0,0,0,1,89.68,1,Prepa UDEM
508491,362628,787,655,1442,0,0,0,1,89.68,1,Prepa UDEM
508491,362628,787,655,1442,0,0,0,1,89.68,1,Prepa UDEM
513344,370255,729,567,1296,601,535,1136,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,601,535,1136,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,601,535,1136,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,601,535,1179,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,601,535,1179,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,601,535,1179,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,601,633,1136,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,601,633,1136,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,601,633,1136,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,601,633,1179,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,601,633,1179,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,601,633,1179,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,546,535,1136,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,546,535,1136,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,546,535,1136,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,546,535,1179,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,546,535,1179,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,546,535,1179,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,546,633,1136,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,546,633,1136,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,546,633,1136,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,546,633,1179,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,546,633,1179,2,96.15,1,Prepa UDEM
513344,370255,729,567,1296,546,633,1179,2,96.15,1,Prepa UDEM
512793,369704,645,590,1235,0,0,0,1,89.8,1,Prepa UDEM
512793,369704,645,590,1235,0,0,0,1,89.8,1,Prepa UDEM
512793,369704,645,590,1235,0,0,0,1,89.8,1,Prepa UDEM
512828,369739,623,579,1202,0,0,0,1,85.1,1,Prepa UDEM
512828,369739,623,579,1202,0,0,0,1,85.1,1,Prepa UDEM
512828,369739,623,579,1202,0,0,0,1,85.1,1,Prepa UDEM
514338,371250,688,535,1223,0,0,0,1,83.33,1,Prepa UDEM
514338,371250,688,535,1223,0,0,0,1,83.33,1,Prepa UDEM
514338,371250,688,535,1223,0,0,0,1,83.33,1,Prepa UDEM
512832,369743,686,663,1349,610,588,1198,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,610,588,1198,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,610,588,1198,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,610,588,1223,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,610,588,1223,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,610,588,1223,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,610,611,1198,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,610,611,1198,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,610,611,1198,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,610,611,1223,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,610,611,1223,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,610,611,1223,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,612,588,1198,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,612,588,1198,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,612,588,1198,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,612,588,1223,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,612,588,1223,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,612,588,1223,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,612,611,1198,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,612,611,1198,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,612,611,1198,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,612,611,1223,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,612,611,1223,2,93.79,1,Prepa UDEM
512832,369743,686,663,1349,612,611,1223,2,93.79,1,Prepa UDEM
512847,369758,721,655,1376,0,0,0,1,93.43,1,Prepa UDEM
512847,369758,721,655,1376,0,0,0,1,93.43,1,Prepa UDEM
512847,369758,721,655,1376,0,0,0,1,93.43,1,Prepa UDEM
512308,369219,751,599,1350,0,0,0,1,81.85,1,Prepa UDEM
512308,369219,751,599,1350,0,0,0,1,81.85,1,Prepa UDEM
512308,369219,751,599,1350,0,0,0,1,81.85,1,Prepa UDEM
513497,370408,729,718,1447,0,0,0,1,95.72,1,Prepa UDEM
513497,370408,729,718,1447,0,0,0,1,95.72,1,Prepa UDEM
513497,370408,729,718,1447,0,0,0,1,95.72,1,Prepa UDEM
523650,380648,545,631,1176,523,652,1175,2,84.2,1,Prepa UDEM
523650,380648,545,631,1176,523,652,1175,2,84.2,1,Prepa UDEM
523650,380648,545,631,1176,523,652,1175,2,84.2,1,Prepa UDEM
521498,378469,743,655,1398,0,0,0,1,90.9,1,Prepa UDEM
521498,378469,743,655,1398,0,0,0,1,90.9,1,Prepa UDEM
521498,378469,743,655,1398,0,0,0,1,90.9,1,Prepa UDEM
514384,371296,699,644,1343,0,0,0,1,91.88,1,Prepa UDEM
514384,371296,699,644,1343,0,0,0,1,91.88,1,Prepa UDEM
514384,371296,699,644,1343,0,0,0,1,91.88,1,Prepa UDEM
348200,322082,700,658,1358,0,0,0,1,92.66,1,Prepa UDEM
348200,322082,700,658,1358,0,0,0,1,92.66,1,Prepa UDEM
348200,322082,700,658,1358,0,0,0,1,92.66,1,Prepa UDEM
512788,369699,798,710,1508,0,0,0,1,85.91,1,Prepa UDEM
512788,369699,798,710,1508,0,0,0,1,85.91,1,Prepa UDEM
512788,369699,798,710,1508,0,0,0,1,85.91,1,Prepa UDEM
511826,368652,742,681,1423,0,0,0,1,94.3,1,Prepa UDEM
511826,368652,742,681,1423,0,0,0,1,94.3,1,Prepa UDEM
511826,368652,742,681,1423,0,0,0,1,94.3,1,Prepa UDEM
529817,387630,502,458,960,0,0,0,1,79.36,0,Prepa UDEM
530082,387913,557,688,1245,557,600,1157,2,82,0,Prepa UDEM
530753,388605,686,673,1359,0,0,0,1,93.67,1,Prepa UDEM
546886,405077,557,579,1136,0,0,0,1,86.36,1,Prepa UDEM
562356,501924,688,611,1299,0,0,0,1,96.67,1,Prepa UDEM
526414,383749,721,764,1485,0,0,0,1,82.56,0,Prepa UDEM
528723,386383,594,635,1229,620,567,1187,2,88.44,0,Prepa UDEM
528736,386396,666,535,1201,0,0,0,1,91.53,1,Prepa UDEM
515605,372519,647,647,1294,0,0,0,1,89.95,1,Prepa UDEM
519409,376341,534,610,1144,0,0,0,1,87.83,1,Prepa UDEM
198593,169416,666,622,1288,623,546,1169,2,96.61,1,Prepa UDEM
510848,367540,502,732,1234,0,0,0,1,88.47,1,Prepa UDEM
511545,368371,634,644,1278,0,0,0,1,87.89,1,Prepa UDEM
511983,368853,524,480,1004,0,0,0,1,74.75,0,Prepa UDEM
513240,370151,689,624,1313,0,0,0,1,86.53,0,Prepa UDEM
513627,370539,655,611,1266,0,0,0,1,86.61,1,Prepa UDEM
520832,377786,555,514,1069,513,404,917,2,83,0,Prepa UDEM
568205,577764,634,546,1180,590,491,1081,2,84.29,1,Prepa UDEM
369658,343926,751,524,1275,0,0,0,1,88.33,1,Prepa UDEM
567513,567544,743,655,1398,700,464,1164,2,82.29,1,Prepa UDEM
566630,554444,751,716,1467,0,0,0,1,94.57,1,Prepa UDEM
511020,367770,677,557,1234,0,0,0,1,93.03,1,Prepa UDEM
562582,503484,534,535,1069,426,513,939,2,82,0,Prepa UDEM
562582,503484,534,535,1069,426,513,854,2,82,0,Prepa UDEM
562582,503484,534,535,1069,426,407,939,2,82,0,Prepa UDEM
562582,503484,534,535,1069,426,407,854,2,82,0,Prepa UDEM
562582,503484,534,535,1069,447,513,939,2,82,0,Prepa UDEM
562582,503484,534,535,1069,447,513,854,2,82,0,Prepa UDEM
562582,503484,534,535,1069,447,407,939,2,82,0,Prepa UDEM
562582,503484,534,535,1069,447,407,854,2,82,0,Prepa UDEM
512574,369485,721,699,1420,0,0,0,1,94.45,1,Prepa UDEM
513558,370470,631,610,1241,0,0,0,1,86.25,1,Prepa UDEM
511971,368841,634,622,1256,0,0,0,1,93.15,1,Prepa UDEM
515984,372898,721,568,1289,0,0,0,1,95.75,1,Prepa UDEM
511975,368845,668,601,1269,0,0,0,1,94.05,1,Prepa UDEM
518170,375094,623,600,1223,0,0,0,1,89.28,0,Prepa UDEM
515812,372726,787,710,1497,0,0,0,1,89.98,1,Prepa UDEM
511137,367887,623,611,1234,0,0,0,1,93.73,1,Prepa UDEM
360266,334266,664,610,1274,0,0,0,1,83.1,1,Prepa UDEM
510727,367165,783,684,1467,0,0,0,1,81.4,1,Prepa UDEM
511159,367909,655,590,1245,0,0,0,1,92.3,1,Prepa UDEM
518758,375682,612,546,1158,0,0,0,1,81.15,1,Prepa UDEM
521341,378307,686,705,1391,0,0,0,1,95.28,1,Prepa UDEM
511537,368363,762,684,1446,0,0,0,1,90.95,1,Prepa UDEM
525445,382604,732,535,1267,0,0,0,1,86.48,1,Prepa UDEM
555206,446304,762,737,1499,0,0,0,1,87.91,1,Prepa UDEM
512102,368997,577,610,1187,0,0,0,1,85.8,1,Prepa UDEM
512336,369247,732,692,1424,0,0,0,1,87.63,1,Prepa UDEM
518233,375157,754,688,1442,0,0,0,1,83.7,1,Prepa UDEM
512406,369317,688,622,1310,0,0,0,1,93.48,1,Prepa UDEM
512514,369425,743,666,1409,0,0,0,1,92.43,0,Prepa UDEM
512530,369441,688,754,1442,0,0,0,1,96.8,1,Prepa UDEM
512904,369815,689,556,1245,0,0,0,1,85.88,1,Prepa UDEM
514485,371397,655,600,1255,0,0,0,1,85.9,1,Prepa UDEM
515576,372490,710,600,1310,0,0,0,1,93.13,0,Prepa UDEM
515641,372555,721,600,1321,0,0,0,1,89.23,1,Prepa UDEM
515798,372712,689,544,1233,0,0,0,1,89.9,1,Prepa UDEM
510416,366670,707,460,1167,634,513,1147,2,92.78,1,Prepa UDEM
516995,373919,655,568,1223,0,0,0,1,86.2,1,Prepa UDEM
511022,367772,743,655,1398,0,0,0,1,95.3,0,Prepa UDEM
518465,375389,612,600,1212,612,502,1114,2,85.53,1,Prepa UDEM
518729,375653,765,699,1464,0,0,0,1,92.4,1,Prepa UDEM
523556,380554,699,600,1299,0,0,0,1,91.05,1,Prepa UDEM
511574,368400,653,599,1252,0,0,0,1,85.98,1,Prepa UDEM
527001,384414,699,480,1179,0,0,0,1,85.88,1,Prepa UDEM
528270,385894,653,588,1241,642,535,1177,2,89,1,Prepa UDEM
381582,355910,721,568,1289,0,0,0,1,94.28,1,Prepa UDEM
511614,368440,754,644,1398,0,0,0,1,89.5,1,Prepa UDEM
518168,375092,765,622,1387,0,0,0,1,97.88,1,Prepa UDEM
516997,373921,699,655,1354,0,0,0,1,94.18,1,Prepa UDEM
510407,366661,732,710,1442,0,0,0,1,88.2,1,Prepa UDEM
373644,347954,601,699,1300,0,0,0,1,94.85,1,Prepa UDEM
525225,382372,689,624,1313,0,0,0,1,92.83,1,Prepa UDEM
551247,418702,699,688,1387,0,0,0,1,85.1,1,Prepa UDEM
555239,446884,566,631,1197,579,360,939,2,83.2,0,Prepa UDEM
510729,367167,754,688,1442,0,0,0,1,93.33,1,Prepa UDEM
326646,300272,677,655,1332,0,0,0,1,85.6,0,Prepa UDEM
518795,375719,579,568,1147,0,0,0,1,86.93,1,Prepa UDEM
199103,169926,765,677,1442,0,0,0,1,92.63,1,Prepa UDEM
347963,321844,642,571,1213,0,0,0,1,91.15,1,Prepa UDEM
511533,368359,655,524,1179,0,0,0,1,94.48,1,Prepa UDEM
511961,368831,664,567,1231,0,0,0,1,88.98,1,Prepa UDEM
512427,369338,688,579,1267,0,0,0,1,90.73,1,Prepa UDEM
511745,368571,645,622,1267,0,0,0,1,95.03,1,Prepa UDEM
553729,432125,623,633,1256,0,0,0,1,91.55,1,Prepa UDEM
515015,371928,783,546,1329,0,0,0,1,90.4,1,Prepa UDEM
511910,368780,732,579,1311,0,0,0,1,96.1,1,Prepa UDEM
515074,371987,601,688,1289,0,0,0,1,88.8,1,Prepa UDEM
515620,372534,699,644,1343,0,0,0,1,90.53,1,Prepa UDEM
516468,373383,601,469,1070,0,0,0,1,90.88,1,Prepa UDEM
516992,373916,623,579,1202,0,0,0,1,91.43,1,Prepa UDEM
512584,369495,794,716,1510,0,0,0,1,94.71,1,Prepa UDEM
527567,385048,666,622,1288,0,0,0,1,88.73,0,Prepa UDEM
512898,369809,743,688,1431,0,0,0,1,95.36,1,Prepa UDEM
511024,367774,732,732,1464,0,0,0,1,90.68,1,Prepa UDEM
513574,370486,740,716,1456,0,0,0,1,92.85,1,Prepa UDEM
512078,368973,765,677,1442,0,0,0,1,96.1,1,Prepa UDEM
512388,369299,697,697,1394,0,0,0,1,97.63,1,Prepa UDEM
513635,370547,794,705,1499,0,0,0,1,78.18,1,Prepa UDEM
512419,369330,579,688,1267,0,0,0,1,83.22,1,Prepa UDEM
512850,369761,645,590,1235,0,0,0,1,83.36,0,Prepa UDEM
514713,371625,732,710,1442,0,0,0,1,93.64,1,Prepa UDEM
512933,369844,626,464,1090,0,0,0,1,83.58,1,Prepa UDEM
515185,372098,675,652,1327,699,600,1299,2,95.28,1,Prepa UDEM
514475,371387,729,620,1349,0,0,0,1,90.73,0,Prepa UDEM
516996,373920,800,673,1473,0,0,0,1,96.36,1,Prepa UDEM
518259,375183,763,601,1364,0,0,0,1,92.31,1,Prepa UDEM
517176,374100,751,610,1361,0,0,0,1,91.18,1,Prepa UDEM
518552,375476,666,568,1234,0,0,0,1,83.03,1,Prepa UDEM
517653,374577,710,633,1343,0,0,0,1,97.55,1,Prepa UDEM
518120,375044,679,624,1303,0,0,0,1,94.58,1,Prepa UDEM
518550,375474,677,688,1365,0,0,0,1,90.21,1,Prepa UDEM
512565,369476,666,590,1256,0,0,0,1,87.1,1,Prepa UDEM
519217,376149,557,644,1201,0,0,0,1,92.4,0,Prepa UDEM
512367,369278,647,727,1374,0,0,0,1,96.63,1,Prepa UDEM
513211,370122,742,613,1355,0,0,0,1,97.83,1,Prepa UDEM
513862,370774,772,652,1424,0,0,0,1,96.33,1,Prepa UDEM
513880,370792,732,633,1365,0,0,0,1,94.05,1,Prepa UDEM
514995,371908,686,631,1317,0,0,0,1,96.83,1,Prepa UDEM
545946,404083,612,535,1147,0,0,0,1,93.76,1,Prepa UDEM
511997,368867,776,688,1464,0,0,0,1,92.59,1,Prepa UDEM
516976,373900,623,644,1267,0,0,0,1,95.23,1,Prepa UDEM
516987,373911,577,578,1155,0,0,0,1,87.15,1,Prepa UDEM
511270,368059,677,469,1146,655,437,1092,2,85.83,0,Prepa UDEM
511447,368273,699,579,1278,0,0,0,1,85.2,1,Prepa UDEM
518009,374933,645,590,1235,655,535,1190,2,93.48,1,Prepa UDEM
518375,375299,612,568,1180,0,0,0,1,87.27,1,Prepa UDEM
511916,368786,601,568,1169,0,0,0,1,93.95,1,Prepa UDEM
525426,382585,668,567,1235,601,491,1092,2,84.08,1,Prepa UDEM
511978,368848,688,458,1146,0,0,0,1,91.18,1,Prepa UDEM
525442,382601,776,622,1398,0,0,0,1,93.3,1,Prepa UDEM
525777,382973,679,704,1383,0,0,0,1,96.23,1,Prepa UDEM
554729,440244,568,502,1070,458,524,982,2,87.05,1,Prepa UDEM
554729,440244,568,502,1070,458,524,1069,2,87.05,1,Prepa UDEM
554729,440244,568,502,1070,458,492,982,2,87.05,1,Prepa UDEM
554729,440244,568,502,1070,458,492,1069,2,87.05,1,Prepa UDEM
554729,440244,568,502,1070,577,524,982,2,87.05,1,Prepa UDEM
554729,440244,568,502,1070,577,524,1069,2,87.05,1,Prepa UDEM
554729,440244,568,502,1070,577,492,982,2,87.05,1,Prepa UDEM
554729,440244,568,502,1070,577,492,1069,2,87.05,1,Prepa UDEM
561535,495824,623,568,1191,0,0,0,1,93.92,1,Prepa UDEM
521347,378313,642,631,1273,631,631,1262,2,92.67,0,Prepa UDEM
512493,369404,776,546,1322,0,0,0,1,89.65,1,Prepa UDEM
512630,369541,710,666,1376,0,0,0,1,94.35,1,Prepa UDEM
509102,365209,787,699,1486,0,0,0,1,96.95,1,Prepa UDEM
512931,369842,732,677,1409,0,0,0,1,91.43,1,Prepa UDEM
511259,368048,732,568,1300,0,0,0,1,95.77,0,Prepa UDEM
511269,368058,787,710,1497,0,0,0,1,97.87,1,Prepa UDEM
514997,371910,743,480,1223,0,0,0,1,83.22,1,Prepa UDEM
511569,368395,791,672,1463,0,0,0,1,98.15,1,Prepa UDEM
515114,372027,655,644,1299,0,0,0,1,94.35,1,Prepa UDEM
511900,368770,699,732,1431,0,0,0,1,93.58,1,Prepa UDEM
516781,373697,774,658,1432,0,0,0,1,97.55,1,Prepa UDEM
511908,368778,765,568,1333,0,0,0,1,94.13,1,Prepa UDEM
511940,368810,711,658,1369,0,0,0,1,96.46,1,Prepa UDEM
511992,368862,710,655,1365,0,0,0,1,93.5,1,Prepa UDEM
512412,369323,754,622,1376,0,0,0,1,93.31,1,Prepa UDEM
518745,375669,615,715,1330,0,0,0,1,86.75,1,Prepa UDEM
524074,381102,800,692,1492,0,0,0,1,91.53,1,Prepa UDEM
519684,376616,688,622,1310,0,0,0,1,92.9,1,Prepa UDEM
518742,375666,800,599,1399,0,0,0,1,92.44,1,Prepa UDEM
505461,359469,642,599,1241,0,0,0,1,87.74,1,Prepa UDEM
553410,428064,658,590,1248,0,0,0,1,89.36,1,Prepa UDEM
540742,398836,732,750,1482,0,0,0,1,97.71,1,Prepa UDEM
512182,369093,700,647,1347,0,0,0,1,91.68,1,Prepa UDEM
514464,371376,645,677,1322,0,0,0,1,96.13,1,Prepa UDEM
523149,380143,556,666,1222,0,0,0,1,93.29,0,Prepa UDEM
529296,387028,754,600,1354,0,0,0,1,94.8,1,Prepa UDEM
518225,375149,623,688,1311,0,0,0,1,90.79,1,Prepa UDEM
367902,342165,631,727,1358,0,0,0,1,91.54,1,Prepa UDEM
367915,342179,679,692,1371,0,0,0,1,78.91,1,Prepa UDEM
377585,351911,688,502,1190,0,0,0,1,86.58,1,Prepa UDEM
378476,352804,798,732,1530,0,0,0,1,94.01,1,Prepa UDEM
509109,365239,545,546,1091,0,0,0,1,87.3,1,Prepa UDEM
513873,370785,645,666,1311,0,0,0,1,94.43,1,Prepa UDEM
512205,369116,590,513,1103,415,524,939,2,91.03,1,Prepa UDEM
512185,369096,732,546,1278,0,0,0,1,94.18,1,Prepa UDEM
515393,372307,623,480,1103,0,0,0,1,84.8,1,Prepa UDEM
515340,372254,721,688,1409,0,0,0,1,96.23,1,Prepa UDEM
523966,380964,645,535,1180,0,0,0,1,84.98,0,Prepa UDEM
515182,372095,579,535,1114,0,0,0,1,91.63,1,Prepa UDEM
511045,367795,754,644,1398,0,0,0,1,91.35,1,Prepa UDEM
513545,370457,557,535,1092,0,0,0,1,91.9,1,Prepa UDEM
516428,373343,763,681,1444,0,0,0,1,95.9,1,Prepa UDEM
518459,375383,785,635,1420,0,0,0,1,93.08,1,Prepa UDEM
515501,372415,675,663,1338,0,0,0,1,90.21,1,Prepa UDEM
524623,381695,732,568,1300,0,0,0,1,90.64,1,Prepa UDEM
519119,376043,754,699,1453,0,0,0,1,92.65,1,Prepa UDEM
515335,372249,783,716,1499,0,0,0,1,95.33,1,Prepa UDEM
517652,374576,699,622,1321,0,0,0,1,93.33,1,Prepa UDEM
516431,373346,776,721,1497,0,0,0,1,96.41,1,Prepa UDEM
524102,381130,699,666,1365,0,0,0,1,93.1,1,Prepa UDEM
512313,369224,762,567,1329,696,514,1210,2,88.31,1,Prepa UDEM
512313,369224,762,567,1329,696,514,1243,2,88.31,1,Prepa UDEM
512313,369224,762,567,1329,696,503,1210,2,88.31,1,Prepa UDEM
512313,369224,762,567,1329,696,503,1243,2,88.31,1,Prepa UDEM
512313,369224,762,567,1329,740,514,1210,2,88.31,1,Prepa UDEM
512313,369224,762,567,1329,740,514,1243,2,88.31,1,Prepa UDEM
512313,369224,762,567,1329,740,503,1210,2,88.31,1,Prepa UDEM
512313,369224,762,567,1329,740,503,1243,2,88.31,1,Prepa UDEM
512309,369220,599,620,1219,481,579,1060,2,86.83,1,Prepa UDEM
512309,369220,599,620,1219,481,579,1091,2,86.83,1,Prepa UDEM
512309,369220,599,620,1219,481,492,1060,2,86.83,1,Prepa UDEM
512309,369220,599,620,1219,481,492,1091,2,86.83,1,Prepa UDEM
512309,369220,599,620,1219,599,579,1060,2,86.83,1,Prepa UDEM
512309,369220,599,620,1219,599,579,1091,2,86.83,1,Prepa UDEM
512309,369220,599,620,1219,599,492,1060,2,86.83,1,Prepa UDEM
512309,369220,599,620,1219,599,492,1091,2,86.83,1,Prepa UDEM
515470,372384,677,655,1332,0,0,0,1,96.64,1,Prepa UDEM
515183,372096,710,688,1398,0,0,0,1,96.51,1,Prepa UDEM
512175,369086,729,695,1424,0,0,0,1,90.18,0,Prepa UDEM
519108,376032,787,688,1475,0,0,0,1,95.85,1,Prepa UDEM
519111,376035,623,502,1125,0,0,0,1,94.97,1,Prepa UDEM
519964,376912,675,546,1221,0,0,0,1,82.78,0,Prepa UDEM
523139,380133,645,633,1278,0,0,0,1,95.13,1,Prepa UDEM
516413,373328,743,677,1420,0,0,0,1,96.63,1,Prepa UDEM
512199,369110,467,442,909,479,322,906,2,83.58,1,Prepa UDEM
512199,369110,467,442,909,479,322,801,2,83.58,1,Prepa UDEM
512199,369110,467,442,909,479,393,906,2,83.58,1,Prepa UDEM
512199,369110,467,442,909,479,393,801,2,83.58,1,Prepa UDEM
512199,369110,467,442,909,513,322,906,2,83.58,1,Prepa UDEM
512199,369110,467,442,909,513,322,801,2,83.58,1,Prepa UDEM
512199,369110,467,442,909,513,393,906,2,83.58,1,Prepa UDEM
512199,369110,467,442,909,513,393,801,2,83.58,1,Prepa UDEM
512225,369136,655,568,1223,0,0,0,1,89.48,1,Prepa UDEM
523844,380842,776,721,1497,0,0,0,1,97.38,1,Prepa UDEM
517873,374797,699,568,1267,0,0,0,1,88.83,1,Prepa UDEM
515953,372867,754,688,1442,0,0,0,1,96.03,1,Prepa UDEM
515749,372663,721,568,1289,0,0,0,1,97.4,1,Prepa UDEM
514860,371773,623,546,1169,0,0,0,1,93.08,1,Prepa UDEM
514567,371479,732,644,1376,0,0,0,1,93.9,1,Prepa UDEM
511049,367799,664,620,1284,0,0,0,1,87.33,0,Prepa UDEM
516522,373437,664,652,1316,0,0,0,1,89.58,1,Prepa UDEM
515399,372313,743,655,1398,0,0,0,1,94.72,0,Prepa UDEM
512176,369087,601,568,1169,0,0,0,1,87.48,1,Prepa UDEM
516041,372956,787,655,1442,0,0,0,1,95.63,1,Prepa UDEM
549009,415256,699,590,1289,0,0,0,1,95.27,1,Prepa UDEM
512201,369112,773,581,1354,0,0,0,1,89.38,1,Prepa UDEM
517362,374286,742,613,1355,0,0,0,1,93.78,1,Prepa UDEM
513140,370051,612,546,1158,0,0,0,1,81.13,1,Prepa UDEM
517352,374276,655,557,1212,0,0,0,1,92.38,1,Prepa UDEM
516544,373459,601,382,983,0,0,0,1,84.15,1,Prepa UDEM
514715,371627,686,546,1232,0,0,0,1,83.4,1,Prepa UDEM
512206,369117,798,622,1420,0,0,0,1,95,1,Prepa UDEM
371612,345900,688,743,1431,0,0,0,1,90.7,1,Prepa UDEM
379945,354275,732,721,1453,0,0,0,1,91.36,1,Prepa UDEM
546516,404672,642,514,1156,0,0,0,1,85.29,0,Bajo
581142,747466,599,428,1027,577,428,1005,2,73,0,Bajo
576846,663664,634,590,1224,0,0,0,1,84,1,Medio
574923,645768,700,613,1313,0,0,0,1,89.43,1,Medio
523215,380209,772,716,1488,0,0,0,1,89.06,1,Bajo
534681,392737,794,800,1594,0,0,0,1,85.79,1,Bajo
533783,391803,762,716,1478,0,0,0,1,93.89,1,Bajo
544776,402896,743,600,1343,0,0,0,1,86.57,1,Bajo
580475,733564,772,684,1456,0,0,0,1,89.07,1,Bajo
578723,689304,729,705,1434,0,0,0,1,89.64,1,Bajo
551556,419152,721,535,1256,0,0,0,1,89.27,1,Bajo
515547,372461,751,620,1371,794,567,1361,2,82.94,1,Bajo
511893,368763,783,727,1510,0,0,0,1,89.25,1,Bajo
573244,631725,754,633,1387,0,0,0,1,92.32,1,Bajo
570450,606304,612,655,1267,0,0,0,1,88.79,1,Bajo
571787,617964,677,535,1212,0,0,0,1,86.88,1,Bajo
537732,395811,720,650,1370,0,0,0,1,83.61,1,Bajo
534688,392744,623,557,1180,0,0,0,1,85.21,1,Bajo
518212,375136,753,658,1411,0,0,0,1,87.15,1,Bajo
538646,396734,623,557,1180,0,0,0,1,81.18,1,Bajo
538902,396990,765,655,1420,0,0,0,1,89.25,1,Bajo
538965,397053,740,652,1392,0,0,0,1,86.55,1,Bajo
525804,383003,791,704,1495,0,0,0,1,93.74,1,Bajo
579110,700305,686,588,1274,535,568,1103,2,87.73,0,Bajo
579110,700305,686,588,1274,535,568,1103,2,87.73,0,Bajo
579306,708004,689,681,1370,594,578,1172,2,90,1,Bajo
576281,658785,677,557,1234,0,0,0,1,95,1,Bajo
374539,348867,765,666,1431,0,0,0,1,91,1,Medio
544662,402782,732,743,1475,0,0,0,1,92,1,Medio
577868,673924,773,634,1407,0,0,0,1,88,1,Medio
544648,402768,743,579,1322,0,0,0,1,87.8,0,Medio
512678,369589,623,535,1158,0,0,0,1,85.98,1,Medio
544646,402766,671,726,1397,0,0,0,1,88,1,Medio
544640,402760,634,535,1169,0,0,0,1,89.22,1,Medio
525892,383109,776,732,1508,0,0,0,1,88.06,0,Medio
